4844,"Excision malignant lesion, including margins: Trunk/arms/legs 3.1-4.0 cm","R1,420.80",
4845,"Excision malignant lesion, including margins: Trunk/arms/legs >4.0 cm","R1,705.20",
4848,"Excision malignant lesion, including margins: Face/ears/eyelids/nose/lips/mucous membrane <=0.5 cm",R568.40,
4849,"Excision malignant lesion, including margins: Face/ears/eyelids/nose/lips/mucous membrane 0.6-1.0 cm",R568.40,
4850,"Excision malignant lesion, including margins: Face/ears/eyelids/nose/lips/mucous membrane 1.1-2.0 cm",R852.60,
4851,"Excision malignant lesion, including margins: Face/ears/eyelids/nose/lips/mucous membrane 2.1-3.0 cm","R1,136.70",
4852,"Excision malignant lesion, including margins: Face/ears/eyelids/nose/lips/mucous membrane 3.1-4.0 cm","R1,420.80",
4853,"Excision malignant lesion, including margins: Face/ears/eyelids/nose/lips/mucous membrane > 4.0 cm","R1,705.20",
4856,"Split thickness autograft of the trunk, arms and/or legs <=100 cm (1% of body area for infants and children)","R1,970.20",
4857,"Split thickness autograft of the trunk, arms and/or legs; each additional 100 cm or part thereof (1% of body area for infants and children) (modifier 0005 not applicable)",R596.80,
4858,"Split thickness autograft of the face, scalp, neck, ears, genitalia, hands, feet and/or multiple digits <=100 cm (1% of body area for infants and children)","R1,970.20",
4859,"Split thickness autograft of the face, scalp, neck, ears, genitalia, hands, feet and/or multiple digits; each additional 100 cm or part thereof (1% of body area for infants and children) (modifier 0005 not applicable)",R977.50,
4862,"Full thickness graft of the trunk, free graft including direct closure of donor site: <=20cm","R1,970.20",
4863,"Full thickness graft of the trunk, free graft including direct closure of donor site, each additional 20cm (modifier 0005 not applicable)",R485.00,
4864,"Full thickness graft of the scalp, arms and/or legs, free graft including direct closure of donor site: <=20cm","R1,970.20",
4865,"Full thickness graft of the scalp, arms and/or legs, free graft including direct closure of donor site; each additional 20cm (modifier 0005 not applicable)",R435.70,
4866,"Full thickness graft of the face, neck, axilla, genitalia, hands and/or feet, free graft including direct closure of donor site: <=20cm","R1,970.20",
4867,"Full thickness graft of the face, neck, axilla, genitalia, hands and/or feet, free graft including direct closure of donor site; each additional 20cm (modifier 0005 not applicable)",R685.60,
4868,"Full thickness graft of the nose, ears, eyelids and/or lips, free graft including direct closure of donor site: <=20cm","R1,970.20",
4869,"Full thickness graft of the nose, ears, eyelids and/or lips, free graft including direct closure of donor site; each additional 20cm (modifier 0005 not applicable)",R816.30,
4940,"Excision, benign lesion, including margins: Trunk/arms/legs (except skin tags) <= 0.5 cm",R264.90,
4941,"Excision, benign lesion, including margins: Trunk/arms/legs (except skin tags) 0.6-1.0 cm",R511.70,
4942,"Excision, benign lesion, including margins: Trunk/arms/legs (except skin tags) 1.1-2.0 cm",R264.90,
4943,"Excision, benign lesion, including margins: Trunk/arms/legs (except skin tags) 2.1-3.0 cm",R132.80,
4944,"Excision, benign lesion, including margins: Trunk/arms/legs (except skin tags) 3.1-4.0 cm",R264.90,
4945,"Excision, benign lesion, including margins: Trunk/arms/legs (except skin tags) > 4.0 cm",R264.90,
4950,"Excision benign lesion, including margins: Scalp/neck/hands/feet/genitalia",R264.90,
4951,"Excision benign lesion, including margins: Scalp/neck/hands/feet/genitalia 0.6-1.0 cm",R264.90,
4952,"Excision benign lesion, including margins: Scalp/neck/hands/feet/genitalia 1.1-2.0 cm",R264.90,
4953,"Excision benign lesion, including margins: Scalp/neck/hands/feet/genitalia 2.1-3.0 cm",R264.90,
4954,"Excision benign lesion, including margins: Scalp/neck/hands/feet/genitalia 3.1-4.0 cm",R264.90,
4955,"Excision benign lesion, including margins: Scalp/neck/hands/feet/genitalia > 4.0 cm",R264.90,
4960,"Excision benign lesion, including margins: Face/ears/eyelids/nose/lips/mucous membrane",R264.90,
4961,"Excision benign lesion, including margins: Face/ears/eyelids/nose/lips/mucous membrane 0.6-1.0 cm",R264.90,
4962,"Excision benign lesion, including margins: Face/ears/eyelids/nose/lips/mucous membrane 1.1-2.0 cm",R264.90,
4963,"Excision benign lesion, including margins: Face/ears/eyelids/nose/lips/mucous membrane 2.1-3.0 cm",R264.90,
4964,"Excision benign lesion, including margins: Face/ears/eyelids/nose/lips/mucous membrane 3.1-4.0 cm",R264.90,
4965,"Excision benign lesion, including margins: Face/ears/eyelids/nose/lips/mucous membrane > 4.0 cm",R264.90,
4970,"Excision, malignant lesion, including margins: Scalp/neck/hands/feet/genitalia",R264.90,
4971,"Excision, malignant lesion, including margins: Scalp/neck/hands/feet/genitalia 0.6-1.0 cm",R568.40,
4972,"Excision, malignant lesion, including margins: Scalp/neck/hands/feet/genitalia 1.1-2.0 cm",R264.90,
4973,"Excision, malignant lesio, including margins: Scalp/neck/hands/feet/genitalia 2.1-3.0 cm",R264.90,
4974,"Excision, malignant lesion, including margins: Scalp/neck/hands/feet/genitalia 3.1-4.0 cm",R568.40,
4975,"Excision, malignant lesion, including margins: Scalp/neck/hands/feet/genitalia > 4.0 cm",R264.90,
4872,"Acellular dermal allograft of the trunk, arms and/or legs <=100 cm (1% of body area for infants and children)",,Refer Rule C
4873,"Acellular dermal allograft of the trunk, arms and/or legs; each additional 100 cm or part thereof (1% of body area for infants and children) (modifier 0005 not applicable)",,Refer Rule C
4874,"Acellular dermal allograft of the face, scalp, neck, ears, genitalia, hands, feet and/or multiple digits <=100 cm (1% of body area for infants and children)",,Refer Rule C
4875,"Acellular dermal allograft of the face, scalp, neck, ears, genitalia, hands, feet and/or multiple digits; each additional 100 cm or part thereof (1% of body area for infants and children) (modifier 0005 not applicable)",,Refer Rule C
2.5,Breasts,,
0316,Fine needle aspiration for soft tissue (all areas),R284.10,
0317,Aspiration of cyst or tumour,R170.50,
0319,"Mastotomy with exploration, drainage of abscess or removal of mammary implant",R795.70,
0321,"Biopsy or excision of cyst, benign tumour, aberrant breast tissue, duct papilloma","R1,784.60",
0323,Subareolar cone excision of ducts of wedge excision of breast,"R1,705.20",
0324,Wedge excision of breast and axillary dissection,"R4,262.50",
0325,Total mastectomy,"R2,936.70",
0327,Total mastectomy with axillary gland biopsy,"R3,504.90",
0329,Total mastectomy with axillary gland dissection,"R5,209.80",
0330,Nipple and areola reconstruction,"R1,799.70",
0331,Subcutaneous mastectomy for disease of breast; including reconstruction but excluding cost of prosthesis: Unilateral,"R4,432.90",
0333,Subcutaneous mastectomy for disease of breast; including reconstruction but excluding cost of prosthesis: Bilateral,"R7,767.10",
0334,Removal of breast implant by means of capsulectomy: Per breast,"R4,432.90",
0335,Implantation of internal subpectoral mammary prosthesis in post mastectomy patients,"R2,841.80",
0337,Reduction: Mammoplasty for pathological hypertrophy: Unilateral,"R4,432.90",
0339,Reduction: Mammoplasty for pathological hypertrophy: Bilateral,"R7,767.10",
0341,Gynaecomastia: Unilateral,"R1,742.90",
0343,Gynaecomastia: Bilateral,"R3,049.80",
0338,"Breast reconstruction: Transverse rectus abdominis myocutaneous flap (TRAM), single pedicle (suture of donor site included)","R8,852.80",
0340,"Breast reconstruction: Transverse rectus abdominis myocutaneous flap (TRAM), single pedicle, with microvascular anastomosis (supercharging) (suture of donor site included)","R10,523.40",
0342,"Breast reconstruction: Transverse rectus abdominis myocutaneous flap (TRAM), double pedicle (suture of donor site included)","R9,974.20",
