17.3,Middle ear,,
3206,"Microscopic examination of tympanic membrane including microsuction, unilateral",R205.90,
3207,Myringotomy: Unilateral,"R1,056.80",
3209,Myringotomy: Bilateral,"R1,849.30",
3211,Unilateral myringotomy with insertion of ventilation tube,"R1,124.60",
3212,Bilateral myringotomy with insertion of unilateral ventilation tube,"R1,430.80",
3213,Bilateral myringotomy with insertion of bilateral ventilation tube (modifier 0005 not applicable),"R1,968.10",
3214,Reconstruction of middle ear ossicles (ossiculoplasty),"R6,401.10",
3237,Exploratory tympanotomy,"R3,988.60",
3242,Fenestration: Revision,"R3,968.10",
3243,Myringoplasty,"R3,464.60",
3245,Functional reconstruction of tympanic membrane,"R6,953.70",
3249,Stapedotomy and stapedectomy,"R6,953.70",
3257,Cortical mastoidectomy,"R4,732.00",
3259,Radical mastoidectomy (excluding minor procedures),"R6,963.40",
3261,Muscle grafting to mastoid cavity without tympanoplasty,"R4,518.30",
3263,Autogenous bone graft to mastoid cavity,"R4,518.30",
3264,Tympanomastoidectomy,"R9,413.50",
3265,"Reconstruction of posterior canal wall, following radical mastoid","R8,032.80",
3266,Gentamycin steroids instillation into the middle ear for Ménière's disease (myringotomy and cost of material excluded),R753.10,
5190,"Debridement: Mastoidectomy cavity, complex (anaesthesia/more than routine cleaning)",R604.90,
5191,Tympanolysis: Transcanal,"R2,997.30", 
5193,Implantation/replacement: Electromagnetic temporal bone conduction hearing device,"R5,011.50",
5194,Removal/repair: Electromagnetic temporal bone conduction hearing device,"R5,010.50", 
5201,Revision: Mastoidectomy resulting in ttoal mastoidectomy,"R6,815.30",
5202,Revision: Mastoidectomy resulting in modified radical mastoidectomy,"R6,991.10",
5203,Revision: Mastoidectomy followed by tympanoplasty,"R7,204.50",
5204,"Revision: Mastoidectomy, with apicectomy","R8,705.70",
17.4,Facial nerve,,
17.4.1,Facial nerve: Facial nerve tests,,
3223,Percutaneous stimulation of the facial nerve,R226.00,
3224,Electroneurography (ENOG),"R1,882.90",
17.4.2,Facial nerve: Facial nerve surgery,,
3227,Exploration of facial nerve: Exploration of tympanomastiod segment,"R7,455.90",
3228,Exploration of facial nerve: Grafting of the tympanomastoid section (including item 3227),"R10,944.80",
3230,Exploration of facial nerve: Extratemporal grafting of the facial nerve,"R10,944.80",
3232,Exploration of facial nerve: Facio-assessory or facio-hypoglossal anastomosis,"R3,112.50",
17.5,Inner ear,,
17.5.1,Inner ear: Audiometry,,
2691,"Short latency brainstem evoked potentials (AEP) neurological examination, single decibel: Unilateral","R1,255.30",
2692,"Short latency brainstem evoked potentials (AEP) neurological examination, single decibel: Bilateral","R2,208.80",
2693,AEP: Audiological examination: Unilateral at a minimum of 4 decibels,"R1,506.20",
2694,AEP: Audiological examination: Bilateral at a minimum of 4 decibels,"R2,635.80",
2695,Audiology 40Hz response: Unilateral,R753.10,
2696,Audiology 40Hz response: Bilateral,"R1,330.60",
2697,Mid- and long latency auditory evoked potentials: Unilateral,R753.10,
2698,Mid- and long latency auditory evoked potentials: Bilateral,"R1,330.60",
2699,Electro-cochleography: Unilateral,"R1,255.30",
2700,Electro-cochleography: Bilateral,"R2,208.80",
2702,Total fee for audiological evaluation including bilateral AEP and bilateral electro-cochleography,"R3,514.30",
3248,Otoacoustic emission performed as a screening test,R834.50,
3250,Otoacoustic emission (high risk patients only),"R1,669.00",
3273,Pure tone audiometry (air conduction),R163.70,
3274,Pure tone audiometry (bone conduction with masking),R163.70,
3275,Impedance audiometry (tympanometry),R163.70,
3276,"Impedance audiometry (stapedial reflex) - no charge for volume, compliance etc.",R163.70,
3277,"Speech audiometry: Fee includes speech audiogram, speech reception threshold, discrimination score",R250.50,
3278,"Recruitment tests: Inclusive fee (Bekesy, Fowler, etc.)",R163.70,
17.5.2,Inner ear: Balance tests,,
3251,Minimal caloric test (excluding consultation fee),R250.50,
3252,Bithermal Halpike caloric test (excluding consultation fee),R502.10,
3253,Electro-nystagmography for spontaneous and positional nystagmus,R627.60,
3254,Video nystagmoscopy (monocular),R627.60,
3255,Caloric test done with electronystamography,"R1,757.40",
3256,Video nystagmoscopy (binocular),"R1,255.30",
3258,Otolith repositioning manoeuvre,R351.30,
3260,Computerised static posturography consists of standing a patient on a Piezo-electric platform which tests the vestibular and proprioceptive systems,"R1,794.10",
5210,"Nystagmus test: Spontaneous, including gaze and fixation nystagmus (report included)",R256.00,
5211,"Nystagmus test: Positional, minimum of 4 positions (report included)",R228.50,
5212,Caloric vestibular test: Each irrigation (report included),R80.10,
5213,"Nystagmus test: Optokinetic bidirectional, foveal or peripheral stimulation (report included)",R180.60,
5214,Oscillating tracking test (report included),R163.10, 
5215,Rotational testing: Sinusoidal vertical axis,R200.70, 
5216,"Posturography: Dynamic, computerised",R629.90,
17.5.3,Middle and Inner Ear Surgery,,
3233,Labyrinthectomy via the middle ear or mastoid,"R6,953.70",
3240,Endolymphatic sac surgery,"R6,953.70",
3244,Fenestration and occulasion of the posterior semicircular canal (FOS) for benign paroxysmal positioning vertigo (BPPV),"R7,781.80",
3246,Cochlear implant surgery,"R8,547.50",
5196,"Inplantation: Osseo-integrated temporal bone implant, percutaneous attachment to external speech processor or cochlear stimulator, without mastoidectomy","R5,330.30",
5197,"Inplantation: Osseo-integrated temporal bone implant, percutaneous attachment to external speech processor or cochlear stimulator, with mastoidectomy","R6,751.70",
5199,Revision: Stapedectomy or stapedotomy,"R6,323.80",
3241,Fenestration: Semicircular canal,,Refer Rule C
17.6,Microsurgery of the skull base,,
17.6.1,Microsurgery of the skull base: Middel fossa approach (i.e transtemporal or supralabyrinthine),,
3229,Facial nerve: Exploration of the labyrinthine segment,"R10,543.00",
5221,Facial nerve: Grafting of labyrinthine segment (graft removal and exploration of labyrinthine segment are included),"R12,802.20",
5222,"Facial nerve surgery inside the internal auditory canal (if grafting is required, the grafting and harvesting of graft are included)","R15,563.60",
5223,"Vestibular neurectomy, removal of supra-labyrinthine tumours, or similar procedures","R13,304.40",
5224,Middle fossa approach for removal of acoustic neuroma this procedure does not include resection or repair and closure or grafts,R0.00,
17.6.2,Microsurgery of the skull base: Translabyrinthe approach,,
3239,Acoustic neuroma removal translabyrinthine,"R16,568.00",
5227,Cochleo-vestibular neurectomy,"R13,304.40",
5228,"Nerve section: Vestibular, transcranial approach (approach 1): Graft harvesting not included","R11,509.50",
5229,Translabyrinthine approach for facial nerve surgery in the internal auditory canal this procedure does not include resection or repair and closure or grafts,R0.00,
17.6.3,Microsurgery of the skull base: Transotic approach to the cerebellopontime angle,,
5232,Removal of acoustic neuroma or cyst of the internal auditory canal - this procedure is for resection and does not include approach or repair and closure or grafts,R0.00,
17.6.4,Microsurgery of the skull base: Intratemporal fossa approach type A,,
5235,"Removal of tumour for the jugular foramen, internal carotid artery, petrous apex and large intratemporal tumours","R17,822.80",
17.6.5,Microsurgery of the skull base: Intratemporal fossa approach type B,,
5238,Removal of tumour of the petrous apex,"R15,563.60",
17.6.6,Microsurgery of the skull base: Intrafemoral approach type C,,
5242,Removal of nasopharyngeal angiofibroma or carcinoma,"R13,053.40",
5243,"Removal of tumour from the intratemporal fossa, pterygopalatine fossa, parasellar region or nasopharynx","R13,053.40",
17.6.7,Microsurgery of the skull base: Subtotal petrosectomy,,
5246,Subtotal petrosectomy for removal of temporal bone tumour,"R15,061.80",
5247,Subtotal petrosectomy for CSF leak and/or for total obliteration of the mastoid cavity,"R12,049.30",
17.6.8,Microsurgery of the skull base: Petrosectomy and radical dissection of petromandibular fossa,,
5250,Partial mastoido-tympanectomy for malignancy of the deep lobe of the parotid gland,"R13,053.40",
5251,Total mastoido-tympanectomy for more extensive malignancy of the deep lobe of the parotid gland,"R15,061.80",
5252,Extended petrosectomy for extensive malignancy of the deep lobe of the parotid gland,"R16,568.00",
18,Physical Treatment,,
3279,"Domiciliary or nursing home treatment (only applicable where a patient is physically incapable of attending the rooms, and the equipment has to be transported to the patient)",R14.50,
3280,Consultation units for specialists in physical medicine when treatment is given (per treatment),R260.60,
3281,Ultrasonic therapy,R192.80,
3282,Shortwave diathermy,R192.80,
3284,Sensory nerve conduction studies,R598.50,
3285,Motor nerve conduction studies,R501.90,
3287,Spinal joint and ligament injection,R502.10,
3288,Epidural injection,R694.90,
3289,Multiple injections: First joint,R145.10,
3290,Multiple injections: Each additional joint,R86.80,
3291,Tendon or ligament injection,R173.80,
3292,Aspiration of joint or inter-articular injection,R173.80,
3293,Aspiration or injection of bursa or ganglion,R173.80,
3294,Paracervical (neck) nerve block (for pelvis refer to item 2389),R386.40,
3295,Paravertebral root block: Unilateral,R386.40,
3296,Paravertebral root block: Bilateral,R579.20,
3297,Manipulation of spine performed by a specialist in Physical Medicine,R270.10,
3298,Spinal traction,R115.90,
3299,Manipulation of large joints: Under general anaesthesia,R270.10,
3299a,Manipulation of large joints: Under general anaesthesia,R270.10,
3300,Manipulation of large joints: Without anaesthetic,,
3301,Muscle fatigue studies,R386.40,
3302,Strength duration curve per session,R202.60,
3303,Electromyography,"R1,448.20",
3304,"All other physical treatments carried out: Complete physical treatment: Specify treatment (For subsequent treatments by a general practitioner, for the same condition within 4 months after initial treatment: A fee for the treatment only, is applicable: See general rules L and M)",R192.80,
,SPECIAL MODIFIER: SECTION ON PHYSICAL TREATMENT,,
0077,"Physical treatment: When two separate areas are treated simultaneously for totally different conditions, such treatment shall be regarded as two treatments for which separate fees may be charged. (Only applicable if services are provided by a specialist in physical medicine)",,
5431,"Physical status modifier: Normal health patient, ASA 1: Add 0.00 anaesthetic units",,
5432,"Physical status modifier: A patient with mild systemic disease, ASA 2: Add 0,00 anaesthetic units",,
5436,"Physical status modifier: A declared brain-dead patient whose organs are being removed for donor purposes ASA 6: Add 0,00 anaesthetic units",,
19,Radiology,,
,Please note: The calculated amounts in this section (except for sections 19.9 and 19.11) are calculated according to the radiology unit values,,
,RULES GOVERNING THE SECTION RADIOLOGY,,
Y.,"DISCONTINUED 2016: Rule Y [Contrast material: Except where otherwise indicated, radiologists are entitled to charge for contrast material used] has been discontinued",,
Z.,DISCONTINUED 2016: Rule Z [No fee is subject to more than one reduction] has been discontinued,,
GG.,"Capturing and recording of examinations: Images from all radiological, ultrasound and magnetic resonance imaging procedures must be captured during every examination and a permanent record generated by means of film, paper, or magnetic media.  A report of the examination, including the findings and diagnostic comment, must be written and stored for five years",,
RR.,"The radiology section in this price list is not for use by registered specialist radiology practices (Pr No ""038"") or nuclear medicine practices (Pr No ""025""), but only for use by other specialist practices or general practitioners.
A separate radiology schedule is for the exclusive use of registered specialist radiology practices (Pr No ""038"") and nuclear medicine practices (Pr No ""025"").",,
,MODIFIERS GOVERNING THE SECTION,,
0080,Multiple examinations: Full Fee,,
0081,Repeat examinations: No reduction,,
0082,"Plus “+” Means that this item is complementary to a preceding item and is therefore not subject to reduction. The procedures marked with ""+"" must not be added to the units for the definitive item and must appear on a separate line on the account.",,
0083,"A reduction of 33,33% (1/3) in the fee will apply to radiological examinations as indicated in section 19: Radiology where hospital equipment is used",,
0084,"Charging for films and thermal paper by non-radiologist: in the case of radiological services rendered by non-radiologists where films, thermal paper or magnetic media are used, these media is charged for according to the film price of 2007, as compiled by the Radiological Society of South Africa (this list is available on request at radsoc@iafrica.com)",,
19.1,Skeleton,,
19.1.1,Skeleton: Limbs,,
3305,"Finger, toe",R172.20,
3309,"Smith-Petersen or equivalent control, in theatre","R1,058.60",
3311,"Stress studies, e.g, joint",R210.80,
3313,"Full length study, both legs",R423.70,
3315,Skeletal survey under 5 years,,
3317,Skeletal survey over 5 years,R766.00,
3319,Arthrography per joint,R421.10,
3320,Introduction of contrast medium or air: ADD,R377.70,
6500,Hand,R210.80,
6501,Wrist (specify region),R210.80,
6503,Scaphoid,R210.80,
6504,Radius and ulna,R210.80,
6505,Elbow,R210.80,
6506,Humerus,R210.80,
6507,Shoulder,R210.80,
6508,Acromio-Clavicula joint,R210.80,
6509,Clavicle,R210.80,
6510,Scapula,R210.80,
6511,Foot,R210.80,
6512,Ankle,R210.80,
6513,Calcaneus,R210.80,
6514,Tibia and fibula,,
6515,Knee,R210.80,
6516,Patella,R210.80,
6517,Femur,R210.80,
6518,Hip,R210.80,
6519,Sesamoid Bone,R210.80,
19.1.2,Skeleton: Spinal column,,
3321,"Per region, e.g. cervical, sacral, lumbar coccygeal, one region thoracic",R300.70,
3325,Stress studies,R300.70,
3329,Scoliosis studies,R574.60,
3331,Pelvis (Sacro-iliac or hip joints only to be added where an extra set of view is required),R300.70,
3333,Myelography: Lumbar,R790.70,
3334,Myelography: Thoracic,R607.50,
3335,Myelography: Cervical,R970.90,
3336,"Multiple (lumbar, thoracic, cervical): Same fee as for first segment (no additional introduction of contrast medium)",,
3344,Introduction of contrast medium,R511.70,
3345,Discography,R946.60,
3347,Introduction of contrast medium per disc level: ADD,R771.60,
19.1.3,Skeleton: Skull,,
3349,Skull studies,R429.50,
3351,Paranasal sinuses,R300.70,
3353,Facial bones and/or orbits,R344.70,
3355,Mandible,R257.00,
3357,Nasal bone,R213.30,
3359,Mastoid: Bilateral,,
3361,Teeth: One quadrant,R101.50,
3363,Teeth: Two quadrants,R172.20,
3365,Teeth: Full mouth,R300.70,
3366,Teeth: Rotation tomography of the teeth and jaws,R363.80,
3367,Teeth: Tempero-mandibular joints: Per side,R300.70,
3369,Teeth: Tomography: Per side,R300.70,
3371,Localisation of foreign body in the eye,R429.50,
3381,Ventriculography,R747.30,
3385,Post-nasal studies: Lateral neck,R172.20,
3387,Maxillo-facial cephalometry,R240.80,
3389,Dacrocystography,R300.70,
3391,For introduction of contrast medium: ADD,R300.70,
19.2,Alimentary tract,,
3393,Bowel washout: ADD,R131.20,
3395,Sialography (plus 80% for each additional gland),R347.70,
3397,Introduction of contrast medium (plus 80% for each additional gland: ADD),R300.70,
3399,Pharynx and oesophagus,R347.70,
3403,"Oesophagus, stomach and duodenum (control film of abdomen included) and limited follow through",R547.30,
3408,"Barium meal and dedicated gastro-intestinal tract follow through (including control film of the abdomen, oesophagus, duodenum, small bowel and colon)",R790.70,
3409,Barium enema (control film of abdomen included),R501.20,
3415,Biliary Tract: ERCP own equipment: Choledogram and/or pancreatography screening included,R637.30,
3416,Pancreas: ERCP hospital equipment: Choledogram and/or pancreatography screening included,R423.70,
,Note: For items 3415 and 3416: Endoscopy (see item 1778),,
3417,Gastric/oesophageal/duodenal intubation control,R161.60,
3419,Gastric/oesophageal intubation insertion of tube: ADD,R153.10,
3421,Duodenal intubation: Insertion of tube: ADD,R300.70,
19.3,Biliary tract,,
3425,Oral cholecystography,R429.50,
3427,Cholangiography: Intravenous,R601.80,
3431,Operative cholangiography: First series: ADD item 3607 only when the Radiologist attends personally in theatre,R574.60,
3433,Post operative: T-tube,R456.70,
3435,Introduction of contrast medium: ADD,R153.10,
3437,"Trans hepatic, percutaneous",R501.20,
3439,Introduction of contrast medium: ADD,R905.50,
3441,Tomography of biliary tract: ADD,R257.00,
19.4,Chest,,
3443,Larynx (Tomography included),R341.60,
3445,Chest (item 3601 included),R257.00,
3447,Chest and cardiac studies (item 3601),R344.70,
3449,Ribs,,
3451,Sternum or sterno-clavicular joints,,
3453,Bronchography: Unilateral,R344.70,
3455,Bronchography: Bilateral,R604.80,
3461,Pleurography,,
3465,Laryngography,,
3467,For introduction of contrast medium: ADD,,
3468,Thoracic inlet,,
19.5,Abdomen,,
3477,"Control films of the Abdomen (not being part of examination for barium meal, barium enema, pyelogram, cholecystogram, cholangiogram etc.)",,
3479,Acute abdomen or equivalent studies,R429.50,
19.6,Urinary tract,,
3487,Excretory urogram: Control film included and bladder views before and after micturition (intravenous pyelogram) (item 0206 not applicable),R686.60,
3493,Waterload test: ADD,R333.90,
3497,Cystography only or urethrography only (retrograde),R528.10,
3499,Cysto-urethrography: Retrograde,R872.30,
3503,Cysto-urethrography: Introduction of contrast medium,R101.50,
3505,Retrograde-prograde pyelography,R501.20,
3511,Aspiration renal cyst,R503.10,
19.7,Gynaecology and obstetrics,,
3515,Pregnancy,,
3517,Pelvimetry,,
3519,Hystero-salpingography,,
3521,Introduction of contrast medium: ADD,,
19.8,Vascular studies,,
,"The following rules are applicable to Section 19.8 (Vascular studies) and Section 19.14 (Interventional Radiological Procedures):

a.   The machine fee (items 3536 to 3550 includes the cost of the following:

i.   All runs (runs may not be billed for separately).
ii.  All film costs (modifier 0084 is not applicable).
iii  All fluoroscopy (item 3601 does not apply).
iv All minor consumables (defined as any item other than catheters, guidewires, introducer sets, specialised catheters, balloon catheters, stents, embolic agents, drugs and contrast media).

b.  The machine fee (items 3536 to 3550) may only be billed for as a once off fee per case per day by the owner of the equipment and is only applicable to radiology practices.

c.  If a procedure is performed by a non-radiologist together with a radiologist as a team, in a facility owned by the radiologist, each member of the team will fee at their respective full rates as per modifiers and the applicable items.

d.  If a procedure is performed by a non-radiologists and a radiologist as a team, in a facility not owned by the radiologist, modifiers 6301 and 6302 applies.

Please note : Modifier 0083 is not applicable to section 19.8 (Vascular Studies) and section 19.14 (Interventional Radiological Procedures)",,
,MODIFIER GOVERNING VASCULAR STUDIES,,
0086,Vascular groups: “Film series” and “Introduction of Contrast Media” are complementary and together constitute a single examination: neither fee is therefore subject to increase in terms of Modifier 0080: Multiple examinations,,
6300,"If a procedure lasts less than 30 minutes, only 50% of the machine fees for items 3536-3550 will be allowed (specify time of procedure on account)",,
6302,"When the procedure is performed by a non-radiologist, the fee will be reduced by 40% (i.e. 60% of the fee will be charged)",,
6303,"When a procedure is performed entirely by a non-radiologist in a facility owned by a radiologist, the radiologist owning the facility may charge 55% of the procedure units used. Modifier 6302 applies to the non radiologist performing the procedure",,
6305,"When multiple catheterisation procedures are used (items 3557, 3559, 3560, 3562) and an angiogram investigation is performed at each level, the unit value of each such multiple procedure will be reduced by 20,00 radiological units for each procedure after the initial catheterisation. The first catheterisation is charged at 100% of the unit value",,
19.8.1,Vascular studies: Film Series,,
,"Note: In the case of selective catheterisation of a branch of the aorta, the fee for catheterisation of the aorta is not added.",,
3545,Venography: Per limb,R586.80,
3551,Lymphangiogram per limb (global fee) including lymphatic catheterisation (no machine fee applicable),"R5,622.60",
3557,"Catheterisation aorta or vena cava, any level, any route, with aortogram/cavogram","R1,728.40",
3558,"Translumbar aortic puncture, with full study","R2,475.40",
3559,"Selective first order catheterisation, arterial or venous, with angiogram/venogram","R2,027.20",
3560,"Selective second order catheterisation, arterial or venous, with angiogram/ venogram","R2,326.10",
3562,"Selective third order catheterisation, arterial or venous, with angiogram/venogram","R2,603.30",
3564,Direct femoral arterial or venous or jugular venous puncture,"R1,323.30",
3566,"Guiding catheter placement, any site arterial or venous, for any intracranial procedure or anteriovenous malformation (AVM)","R3,051.60",
3569,"Intravascular pressure studies, arterial or venous, once off per case",R704.40,
3570,"Microcatheter insertion, any cranial vessel and/or pulmonary vessel, arterial or venous (including guiding catheter placement)","R4,652.00",
3572,"Transcatheter selective blood sampling, arterial or venous","R1,152.00",
3574,Spinal angiogram (global fee) including all selective catheterisations,"R17,071.10",
19.8.2,Vascular studies: Introduction of contrast medium,,
3563,Direct intravenous for limb,R262.70,
3575,Cut-downs for venography: ADD,R391.20,
19.9,Tomography and cinematography,,
,Please note: The calculated amounts in this section are calculated according to the computed tomography unit values,,
19.9.1,Tomography and cinematography: Computed Tomography,,
3592,"Where a fully digital C-arm portable x-ray unit, with angiography/interventional capability is used in hospital or theatre, per half hour",,
6403,CT limb uncontrasted,,
6404,CT limb with contrast only,,
6405,CT limb pre- AND post contrast,,
6406,CT joint uncontrasted,,
6407,CT joint with contrast only,,
6408,CT joint pre AND post contrast,,
6409,CT brain uncontrasted (including posterior fossa),,
6410,CT brain with contrast only (including posterior fossa),,
6411,CT brain pre AND post contrast (including posterior fossa),,
6412,"CT orbits complete study, axial OR coronal, uncontrasted",,
6413,"CT orbits complete study, axial AND coronal, uncontrasted",,
6414,"CT orbits complete study, axial OR coronal pre AND post contrast",,
6415,"CT orbits complete study, axial AND coronal pre AND post contrast",,
6416,CT paranasal sinuses limited study axial OR coronal,,
6417,CT paranasal sinuses limited study axial AND coronal,,
6418,"CT paranasal sinuses complete study, axial or coronal, uncontrasted",,
6419,"CT paranasal sinuses complete study, axial AND coronal, uncontrasted",,
6420,"CT paranasal sinuses complete study, axial OR coronal, pre AND post contrast",,
6421,"CT paranasal sinuses complete study, axial AND coronal, pre AND post contrast",,
6422,"CT pituitary fossa, uncontrasted",,
6423,"CT pituitary fossa, pre AND post contrast",,
6424,"CT internal auditory meati, uncontrasted",,
6425,"CT internal audiory meati, pre AND post contrast",,
6426,CT mastoids,,
6427,"CT ear structures, limited study",,
6428,"CT middle AND inner ear, complete study including reconstructions",,
6429,CT facial bones,,
6430,"CT neck soft tissue, uncontrasted",,
6431,CT neck soft tissue with contrast only,,
6432,CT neck pre AND post contrast,,
6433,CT cervical spine uncontrasted,,
6434,CT cervical spine pre AND post contrast,,
6435,CT cervical spine post myelogram,,
6436,CT dorsal spine uncontrasted,,
6437,CT dorsal spine pre AND post contrast,,
6438,CT dorsal spine post myelogram,,
6439,CT lumbar spine uncontrasted,,
6440,CT lumbar spine pre AND post contrast,,
6441,CT lumbar spine post myelogram,,
6442,CT pelvimetry (topogram only),,
6443,CT chest uncontrasted,,
6444,CT chest with contrast,,
6445,CT chest pre AND post contrast,,
6446,"CT chest high resolution lungs, limited study",,
6447,"CT high resolution lungs, complete study",,
6448,CT abdomen uncontrasted,,
6449,CT abdomen with contrast,,
6450,CT abdomen pre AND post contrast,,
6451,CT abdomen triphasic study,,
6452,CT pelvis uncontrasted,,
6453,CT pelvis with contrast,,
6454,CT pelvis pre AND post contrast,,
6455,CT abdomen AND pelvis uncontrasted,,
6456,CT abdomen AND pelvis with contrast,,
6457,CT abdomen AND pelvis pre AND post contrast,,
6458,"CT chest, abdomen AND pelvis with contrast",,
6459,CT base of skull to symphysis pubis with contrast,,
6460,CT for dental implants maxilla OR mandible,,
6461,CT for dental implants maxilla AND mandible,,
6462,"CT angiography per limited region (including spiral, high resolution, AND all reconstructions)",,
6463,"CT angiography per extensive region (including spiral, high resolution, 3D AND all other reconstructions)",,
6464,"CT limited study, any region. Region to be identified on the account",,
6465,"CT guidance for aspiration, biopsy or drainage",,
6467,CT stereotactic localisation for biopsy,,
6470,Triphasic study of the liver with CT Abdomen and Pelvis pre and post contrast,,
6471,"CT of the chest, triphasic study of the liver, abdomen and pelvis with contrast",,
19.1,Radiology: Miscellaneous,,
3594,Mammogram of surgically removed breast biopsy specimen,,
3600,Peripheral bone densitometry utilizing ionizing radiation,R355.70,
3601,Fluoroscopy: Per half hour: ADD (not applicable for items 3445 and 3447),R274.10,
3602,Where a C-arm portable X-ray unit is used in hospital or theatre: Per half hour: ADD,R292.50,
3603,Sinography,R654.20,
3604,Bone densitometry (to be charged once only for one or more levels done at the same session),"R2,106.00",
3605,"Mammography: Unilateral or bilateral, including ultrasound and doppler ultrasound examination, where necessary. This item may not be used together with an item from the ultrasound section. Note that when an ultrasound of the breast is requested without mammography, item 3629 is used",R903.10,
3606,"Repeat mammography, unilateral or bilateral, for localisation of tumour",R574.60,
3607,Attendance at operation in theatre or at radiological procedure performed by a surgeon or physician in X-ray department (except item 3309): Per half hour: Plus fee or examination performed (Only to be used by radiological technical staff),,
3608,"Repeat mammography procedure with minimally invasive breast biopsy, core biopsy or fine needle aspiration biopsy utilising dedicated stereotactic equipment with patient in erect or prone position","R1,094.10",
3609,Foreign body localisation: Fee for part examined plus two-thirds for every additional series plus fluoroscopy fee if this is done,,
3611,Foreign body localisation: Introduction of sterile needle markers: ADD,,
3613,Setting of sterile trays,R117.30,
5029,Mammotome - stereotaxis: Hand held,"R2,098.40",
5034,Fine needle aspiration or biopsy or core biopsy of mamma,R889.00,
5027,Downloading and perusal of digital radiological images,R0.00,
19.10.2,Radiology: Miscellaneous: Mammography,,
19.11,Ultrasound investigations,,
,Please note: The calculated amounts in this section are calculated according to the ultrasound unit values,,
,Note: See rule GG for requirements for reports and the keeping of records which are also applicable to ultrasonic investigations.,,
3596,"Intravascular ultrasound per case, arterial or venous, for intervention",R718.10,
3610,Transrectal ultrasonographic prostate volume study for prostate brachytherapy (own equipment),"R2,024.70",
3612,Ultrasonic bone densitometry,R349.70,
3614,Transvaginal aspiration of ova,"R2,024.70",
3615,Routine obstetric ultrasound at 10 to 20 weeks gestational age preferable at 10 to 14 weeks gestational age to include nuchal translucency assessment (Single gestation),R920.30,
3616,Contrast media: General Rule Y applies,,
3617,Routine obstetric ultrasound at 20 to 24 weeks to include detailed anatomical assessment,R920.30,
3618,Pelvic organs ultrasound transabdominal probe (this is a gynaecological ultrasound examination and may not be used in pregnancy),R736.30,
3619,"Intravascular ultrasound imaging assesses the atheroschlerotic process to guide the placement of an intracoronary stent. This item may be applied once per vessel (left anterior descending territory, circumflex territory and/or right coronary territory) in which a stent or multiple stents are deployed",R718.10,
3620,Cardiac examination plus Doppler colour mapping,"R1,196.30",
3621,Cardiac examination (MMode),R598.40,
3622,Cardiac examination: 2 Dimensional,"R1,196.30",
3623,Cardiac examination + effort,R239.50,
3624,Cardiac examinations + contrast,R239.50,
3625,Cardiac examinations + doppler,"R1,196.30",
3626,Cardiac examination + phonocardiography,R239.50,
3627,"Ultrasound examination includes whole abdomen and pelvic organs, where pelvic organs are clinically indicated (including liver, gall bladder, spleen, pancreas, abdominal vascular anatomy, para-aortic area, renal tract, pelvic organs)","R1,435.40",
3628,Renal tract,R920.30,
3629,"High definition (small parts) scan: Thyroid, breast lump, scrotum, etc.","R1,196.30",
3631,Ophthalmic examination,"R1,196.30",
3632,Axial length measurement and calculation of intra ocular lens power. Per eye. Not to be used with item 3034,"R1,196.30",
3633,Neonatal head scan,R920.30,
3634,"Peripheral vascular study, B mode only",R933.30,
3635,+ Doppler,R933.30,
3636,Trans-oesophageal echocardiography including passing the device,"R1,840.60",
3637,"Plus (+) colour doppler (may be added onto any other regional exam, but not to be added to items 3605, 5110, 5111, 5112, 5113, 5114, 3637)","R1,713.10",
5026,Ultrasound guided amniocentesis,R717.90,
5100,Pelvic organs ultrasound: Transvaginal or trans rectal probe,"R1,196.30",
5101,Pleural space ultrasound,"R1,196.30",
5102,"Ultrasound of joints (e.g. shoulder, hip, knee), per joint","R1,196.30",
5103,"Ultrasound soft tissue, any region","R1,196.30",
5106,Obstetric ultrasound before 10 weeks gestational age for diagnosis of intra-uterine pregnancy.,R460.30,
5107,Ultrasound after 24 weeks (Single gestation) - Motivation may be required if coded more than once during this period ,R460.30,
5108,Second opinion obstetric ultrasound may be coded by medical doctors accepted by SASOG or RSSA (list of names available from SASOG or RSSA),R920.30,
5109,Vibration controlled transient liver elastography (fibroscan),"R1,208.00",
5110,"Carotid ultrasound vascular study: B mode, pulsed and colour Doppler; bilateral study, internal, external and common carotid flow and anatomy","R3,062.70",
5111,"Full ultrasonic and colour Doppler evaluation of entire extracranial vascular tree: Carotids, vertebral and subclavian vessels (not to be used together with items 5110, 5112, 5113 or 5114)","R4,928.50",
5112,"Peripheral arterial ultrasound vascular study: B mode, pulsed and colour Doppler; per limb; to include waveforms at minimum of three levels, pressure studies at two levels and full interpretation of results","R2,799.40",
5113,"Peripheral venous ultrasound vascular study; B mode, pulsed and colour Doppler; to evaluate deep vein thrombosis","R2,799.40",
5114,"Peripheral venous ultrasound vascular study; B mode, pulsed and colour Doppler; in erect and supine position including compression manoeuvres and reflux in superficial and deep systems, bilaterally","R4,259.00",
5115,Intra-operative ultrasound study,"R1,196.30",
5117,Diagnostic intravascular ultrasound (IVUS) imaging or wave wire mapping (without accompanying angioplasty). May be used only once per angiographic procedure,"R1,619.50",
