3113,"Fitting of contact lenses and instructions to patient: Includes eye examination, first fitting of the contact lenses and further post-fitting visits for one (1) year","R3,861.70",
3114,Wavefront analysis (Aberometry) for customized ablation of pathological corneas prior to LASIK surgery - EQUIPMENT component only,"R1,522.90",
3115,"Fitting of only one contact lens and instructions to the patient: Eye examination, first fitting of the contact lens and further post-fitting visits for one year included","R3,205.40",
3116,"Astigmatic correction with T-cuts or wedge resection in pathological corneal astigmatism following trauma, intra ocular surgery or penetrating keratoplasty","R2,610.60",
3117,Removal of foreign body: On the basis of fee per consultation,,
3118,Curettage of cornea after removal of foreign body (after-care excluded),R192.80,
3119,Tattooing,R501.90,
3120,Excimer laser (per eye) for refractive keratectomy or Holmium laser thermo keratoplasty (LTK) (For machine hire fee for LTK: Use item 3201),"R2,896.40",
3121,Corneal graft (Lamellar or full thickness),"R5,580.40",
3122,Epikeratophakia,"R5,580.40",
3123,Insertion of intra-corneal or intrascleral prosthesis for refractive surgery,"R4,904.50",
3124,Removal of corneal stitches under microscope (maximum of 2 procedures). Additional fee for sterile tray (see item 0202),R173.80,
3125,Keratectomy,"R2,452.40",
3126,Additional to item 3120 for the use of own microkeratome used with a excimer laser,"R1,007.60",
3127,"Cauterisation of cornea (by chemical, thermal or cryotherapy methods)",R192.80,
3128,Radial keratotomy or keratoplasty for astigmatism (cosmetic unless medical reasons can be proved),"R2,896.40",
3129,Additional to item 3128 for the use of own diamond knives,R772.20,
3130,Pterygium or conjunctival cyst or conjunctival tumour. No conjunctival flap or graft used,"R1,871.10",
3131,Cornea: Paracentesis,"R1,023.50",
3132,"Lamellar keratectomy for refractive surgery (LK, ALK, MLK)","R2,896.40",
3134,Pterygium or conjunctival cyst or conjunctival tumour. Conjunctival flap or graft used - stand alone procedure,"R2,245.60",
3136,Conjunctival flap or graft (not for use with pterigium surgery),"R1,848.00",
3138,Removal corneal epithelium and chelating agent for band keratopathy,"R1,341.70",
4980,Corneal transplant: Endothelial,"R4,245.10",
4981,Preparation of corneal endothelial allograft prior to transplantation (backbench),,
4983,Lamellar corneal surgery keratome and equipment,R0.00,ZT
4985,Corneal cross linking,"R2,896.30",
4986,Cross linking equipment hire,"R1,042.90",
4988,Endothelial specular microscope for donor corneas,R0.00,ZT
4989,Endothelial specular microscope for clinical use,R0.00,ZT
16.10,Ducts,,
3133,"Probing and/or syringing, per duct",R192.80,
3135,Insert polythene tubes,"R1,000.40",
3137,Excision of lacrimal sac: Unilateral,"R2,548.70",
3139,Dacrocystorhinostomy (Single) with or without polythene tube,"R4,055.00",
3141,Sealing Punctum surgical or by cautery: Per eye,R480.80,
3142,Sealing Punctum with plugs: Per eye,R386.40,
3143,Three-snip operation,R192.80,
3145,Repair of caniculus: Primary procedure,"R2,548.70",
3147,Repair of caniculus: Secondary procedure,"R3,379.30",
16.11,Iris,,
3149,Iridectomy or iridotomy by open operation as isolated procedure,"R2,548.70",
3151,Excision of iris tumour,"R3,572.40",
3153,Iridectomy or iridotomy by laser or photocoagulation as isolated procedure (maximum one procedure),"R2,027.50",
3155,Iridocyclectomy for tumour,"R5,136.40",
3157,Division of anterior synechiae as isolated procedure,"R2,548.70",
3158,Repair iris as in dialysis: Anterior chamber reconstruction,"R2,749.80",
16.12,Lids,,
3161,Tarsorrhaphy,R907.40,
3163,Excision of superficial lid tumour,R907.40,
3165,Repair of skin laceration lid: Simple,R527.00,
3167,Diathermy to wart on lid margin,R231.80,
3169,Electrolysis of any number of eyelashes: Per eye,R289.70,
3171,Excision of Meibomian cyst. Additional fee for sterile tray (see item 0202),R393.80,
3173,Epicanthal folds,"R2,485.10",
3174,Botulinus toxin injection for blepharospasm (+ item 0198 + item 0201 + item 0202),R482.70,
3175,Botulinus toxin injection in extra-ocular muscles (+ item 0198 + item 0201+ item 0202),R675.80,
3176,Lid operation for facial nerve paralysis including tarsorrhaphy but excluding cost of material,"R3,611.20",
3168,"Removal of foreign body: Embedded, per eyelid (modifier 0005 is applicable)",R386.40,
16.12.1,Lids: Entropion or ectropion by,,
3177,Entropion or ectropion by Cautery,R192.80,
3179,Entropion or ectropion by Suture,R953.90,
3181,Entropion or ectropion by Open operation,"R2,152.90",
3183,"Entropion or ectropion by Free skin, mucosal grafting or flap","R2,367.40",
16.12.2,Lids: Reconstruction of eyelid,,
3185,Staged procedure for partial or total loss of eyelid: First stage,"R5,001.00",
3187,Staged procedure for partial or total loss of eyelid: Subsequent stage,"R3,977.70",
3189,Full thickness eyelid laceration for tumour or injury: Direct repair,"R2,635.90",
3191,Blepharoplasty: Upper lid for improvement in function (unilateral),"R2,900.40",
3172,Blepharoplasty lower eyelid plus fat pad,"R2,429.30",
16.12.3,Lids: Ptosis,,
3193,"Repair by superior rectus, levator or frontalis muscle operation","R3,669.10",
3195,Ptosis: By lesser procedure e.g. sling operation: Unilateral,"R2,657.30",
3197,Ptosis: By lesser procedure e.g. sling operation: Bilateral,"R3,205.40",
16.13,Conjunctiva,,
3199,Repair of conjunctiva by grafting,"R2,548.70",
3200,Repair of lacerated conjunctiva,R907.40,
16.14,Eye: General,,
,"OWN EQUIPMENT USED IN TREATMENT:
Only the owner of the equipment may charge hire fees for equipment used and not the person using the equipment.",,
3190,Holmium laser apparatus (ophthalmic): Hire fee for one or both eyes done in one sitting,"R2,105.00",
3192,Applicable to Medical Scheme Benefits only: Item 3192: If a practitioner performs the procedure in his own facility an excimer laser theatre fee of the indicated amount per minute may be charged,R43.50,
3196,Diamond knife: Use of own diamond knife during intraocular surgery,R231.80,
3198,Excimer laser: Hire fee (per eye),"R5,486.30",
3201,Laser apparatus (ophthalmic): Hire fee for one or both eyes done in one sitting (Not to be used with IOL Master),"R2,105.00",
3202,Phako emulsification apparatus: Hire fee,"R2,105.00",
3203,Vitrectomy apparatus: Hire fee,"R2,316.90",
3208,Biopsy: External auditory canal,R299.30,
17,Ear,,
,Fitting / orientation / checking of a hearing aid: report this service using the appropriate consultation code,,
,Repair / modification of  hearing aid: report this service using item 0201 and supply invoice ,,
17.1,External ear (Pinna),,
,Fitting / orientation / checking of a hearing aid: report this service using the appropriate consultation code,,
,Repair / modification of  hearing aid: report this service using 0201 and supply invoice,,
3267,Major congenital deformity reconstruction of external ear: Unilateral,"R2,665.00",
3269,Major congenital deformity reconstruction of external ear: Bilateral,"R4,673.10",
3270,Excision of superficial pre-auricular fistula,"R1,061.70",
3271,Partial or total reconstruction for congenital or traumatic absence or following tumour excision of external ear,,
3272,Excision of complicated pre-auricular fistula,"R2,703.20",
5170,Drainage: Haematoma or abscess of external ear,R672.20,
5173,Biopsy: External ear,R239.50,
5175,"Excision: External ear, partial, simple repair","R1,226.00",
5176,"Excision: External ear, complete","R1,289.70",
5171,Drainage: Abscess of external auditory canal,R405.50,
17.2,External ear canal,,
3204,External ear canal: Removal of foreign body: At rooms,,
3205,External ear canal: Removal of foreign body: Under general anaesthesia. Not to be used for removal of ventilation tubes (grommets),R535.00,
3215,Meatus atresia: Repair of stenosis of cartilaginous portion,"R3,166.70",
3217,Meatus atresia: Congenital,"R5,348.80",
3218,Remove impacted wax (Unilateral) with the use of a microscope. Equipment not included,R262.70,
3219,Meatus atresia: Removal of osteoma from meatus: Solitary,"R1,487.00",
3220,Debridement mastoidectomy cavity with the use of a microscope (excludes loupe) - not to be used combined with item 3206,R446.90,
3221,Meatus atresia: Removal of osteoma from meatus: Multiple,"R4,151.60",
3216,"Excision: Radical, external auditory canal lesion, without neck dissection","R4,877.50", 
3222,"Excision: Radical, external auditory canal lesion, with neck dissection","R7,375.20", 
17.3,Middle ear,,
3206,"Microscopic examination of tympanic membrane including microsuction, unilateral",R158.40,
3207,Myringotomy: Unilateral,R813.00,
3209,Myringotomy: Bilateral,"R1,422.50",
3211,Unilateral myringotomy with insertion of ventilation tube,R865.00,
3212,Bilateral myringotomy with insertion of unilateral ventilation tube,"R1,100.80",
3213,Bilateral myringotomy with insertion of bilateral ventilation tube (modifier 0005 not applicable),"R1,514.00",
3214,Reconstruction of middle ear ossicles (ossiculoplasty),"R4,924.00",
3237,Exploratory tympanotomy,"R3,068.40",
3242,Fenestration: Revision,"R3,052.30",
3243,Myringoplasty,"R2,665.00",
3245,Functional reconstruction of tympanic membrane,"R5,348.80",
3249,Stapedotomy and stapedectomy,"R5,348.80",
3257,Cortical mastoidectomy,"R3,640.00",
3259,Radical mastoidectomy (excluding minor procedures),"R5,356.60",
3261,Muscle grafting to mastoid cavity without tympanoplasty,"R3,475.50",
3263,Autogenous bone graft to mastoid cavity,"R3,475.50",
3264,Tympanomastoidectomy,"R7,241.20",
3265,"Reconstruction of posterior canal wall, following radical mastoid","R6,179.30",
3266,Gentamycin steroids instillation into the middle ear for Ménière's disease (myringotomy and cost of material excluded),R752.80,
5190,"Debridement: Mastoidectomy cavity, complex (anaesthesia/more than routine cleaning)",R465.30,
5193,Implantation/replacement: Electromagnetic temporal bone conduction hearing device,"R3,854.80",
5201,Revision: Mastoidectomy resulting in ttoal mastoidectomy,"R5,242.60",
5202,Revision: Mastoidectomy resulting in modified radical mastoidectomy,"R5,377.80",
5203,Revision: Mastoidectomy followed by tympanoplasty,"R5,541.90",
5204,"Revision: Mastoidectomy, with apicectomy","R6,696.60",
5191,Tympanolysis: Transcanal,"R2,305.60", 
5194,Removal/repair: Electromagnetic temporal bone conduction hearing device,"R3,854.30", 
17.4,Facial nerve,,
17.4.1,Facial nerve: Facial nerve tests,,
3223,Percutaneous stimulation of the facial nerve,R226.40,
3224,Electroneurography (ENOG),"R1,883.00",
17.4.2,Facial nerve: Facial nerve surgery,,
3227,Exploration of facial nerve: Exploration of tympanomastiod segment,"R5,735.10",
3228,Exploration of facial nerve: Grafting of the tympanomastoid section (including item 3227),"R8,419.00",
3230,Exploration of facial nerve: Extratemporal grafting of the facial nerve,"R8,419.00",
3232,Exploration of facial nerve: Facio-assessory or facio-hypoglossal anastomosis,"R2,394.10",
17.5,Inner ear,,
17.5.1,Inner ear: Audiometry,,
2691,"Short latency brainstem evoked potentials (AEP) neurological examination, single decibel: Unilateral","R1,255.30",
2692,"Short latency brainstem evoked potentials (AEP) neurological examination, single decibel: Bilateral","R2,209.00",
2693,AEP: Audiological examination: Unilateral at a minimum of 4 decibels,"R1,506.40",
2694,AEP: Audiological examination: Bilateral at a minimum of 4 decibels,"R2,635.80",
2695,Audiology 40Hz response: Unilateral,R752.80,
2696,Audiology 40Hz response: Bilateral,"R1,330.50",
2697,Mid- and long latency auditory evoked potentials: Unilateral,R752.80,
2698,Mid- and long latency auditory evoked potentials: Bilateral,"R1,330.50",
2699,Electro-cochleography: Unilateral,"R1,255.30",
2700,Electro-cochleography: Bilateral,"R2,209.00",
2702,Total fee for audiological evaluation including bilateral AEP and bilateral electro-cochleography,"R3,514.40",
3248,Otoacoustic emission performed as a screening test,R834.70,
3250,Otoacoustic emission (high risk patients only),"R1,669.00",
3273,Pure tone audiometry (air conduction),R163.60,
3274,Pure tone audiometry (bone conduction with masking),R163.60,
3275,Impedance audiometry (tympanometry),R163.60,
3276,"Impedance audiometry (stapedial reflex) - no charge for volume, compliance etc.",R163.60,
3277,"Speech audiometry: Fee includes speech audiogram, speech reception threshold, discrimination score",R250.50,
3278,"Recruitment tests: Inclusive fee (Bekesy, Fowler, etc.)",R163.60,
17.5.2,Inner ear: Balance tests,,
3251,Minimal caloric test (excluding consultation fee),R250.50,
3252,Bithermal Halpike caloric test (excluding consultation fee),R501.90,
3253,Electro-nystagmography for spontaneous and positional nystagmus,R627.60,
3254,Video nystagmoscopy (monocular),R627.60,
3255,Caloric test done with electronystamography,"R1,757.40",
3256,Video nystagmoscopy (binocular),"R1,255.30",
3258,Otolith repositioning manoeuvre,R351.30,
3260,Computerised static posturography consists of standing a patient on a Piezo-electric platform which tests the vestibular and proprioceptive systems,"R1,794.10",
5210,"Nystagmus test: Spontaneous, including gaze and fixation nystagmus (report included)",R256.00,
5211,"Nystagmus test: Positional, minimum of 4 positions (report included)",R228.50,
5212,Caloric vestibular test: Each irrigation (report included),R80.10,
5213,"Nystagmus test: Optokinetic bidirectional, foveal or peripheral stimulation (report included)",R180.60,
5216,"Posturography: Dynamic, computerised",R629.90,
5214,Oscillating tracking test (report included),R163.10, 
5215,Rotational testing: Sinusoidal vertical axis,R200.70, 
17.5.3,Middle and Inner Ear Surgery,,
3233,Labyrinthectomy via the middle ear or mastoid,"R5,348.80",
3240,Endolymphatic sac surgery,"R5,348.80",
3244,Fenestration and occulasion of the posterior semicircular canal (FOS) for benign paroxysmal positioning vertigo (BPPV),"R5,986.10",
3246,Cochlear implant surgery,"R6,575.00",
5196,"Inplantation: Osseo-integrated temporal bone implant, percutaneous attachment to external speech processor or cochlear stimulator, without mastoidectomy","R4,100.20",
5197,"Inplantation: Osseo-integrated temporal bone implant, percutaneous attachment to external speech processor or cochlear stimulator, with mastoidectomy","R5,193.50",
5199,Revision: Stapedectomy or stapedotomy,"R4,864.80",
3241,Fenestration: Semicircular canal,,Refer Rule C
17.6,Microsurgery of the skull base,,
17.6.1,Microsurgery of the skull base: Middel fossa approach (i.e transtemporal or supralabyrinthine),,
3229,Facial nerve: Exploration of the labyrinthine segment,"R8,110.10",
5221,Facial nerve: Grafting of labyrinthine segment (graft removal and exploration of labyrinthine segment are included),"R9,847.80",
5222,"Facial nerve surgery inside the internal auditory canal (if grafting is required, the grafting and harvesting of graft are included)","R11,971.80",
5223,"Vestibular neurectomy, removal of supra-labyrinthine tumours, or similar procedures","R10,234.10",
5224,Middle fossa approach for removal of acoustic neuroma this procedure does not include resection or repair and closure or grafts,R0.00,
17.6.2,Microsurgery of the skull base: Translabyrinthe approach,,
3239,Acoustic neuroma removal translabyrinthine,"R12,744.40",
5227,Cochleo-vestibular neurectomy,"R10,234.10",
5228,"Nerve section: Vestibular, transcranial approach (approach 1): Graft harvesting not included","R8,853.40",
5229,Translabyrinthine approach for facial nerve surgery in the internal auditory canal this procedure does not include resection or repair and closure or grafts,R0.00,
17.6.3,Microsurgery of the skull base: Transotic approach to the cerebellopontime angle,,
5232,Removal of acoustic neuroma or cyst of the internal auditory canal - this procedure is for resection and does not include approach or repair and closure or grafts,R0.00,
17.6.4,Microsurgery of the skull base: Intratemporal fossa approach type A,,
5235,"Removal of tumour for the jugular foramen, internal carotid artery, petrous apex and large intratemporal tumours","R13,709.80",
17.6.5,Microsurgery of the skull base: Intratemporal fossa approach type B,,
5238,Removal of tumour of the petrous apex,"R11,971.80",
17.6.6,Microsurgery of the skull base: Intrafemoral approach type C,,
5242,Removal of nasopharyngeal angiofibroma or carcinoma,"R10,041.00",
5243,"Removal of tumour from the intratemporal fossa, pterygopalatine fossa, parasellar region or nasopharynx","R10,041.00",
17.6.7,Microsurgery of the skull base: Subtotal petrosectomy,,
5246,Subtotal petrosectomy for removal of temporal bone tumour,"R11,585.90",
5247,Subtotal petrosectomy for CSF leak and/or for total obliteration of the mastoid cavity,"R9,268.40",
17.6.8,Microsurgery of the skull base: Petrosectomy and radical dissection of petromandibular fossa,,
5250,Partial mastoido-tympanectomy for malignancy of the deep lobe of the parotid gland,"R10,041.00",
5251,Total mastoido-tympanectomy for more extensive malignancy of the deep lobe of the parotid gland,"R11,585.90",
5252,Extended petrosectomy for extensive malignancy of the deep lobe of the parotid gland,"R12,744.40",
18,Physical Treatment,,
3279,"Domiciliary or nursing home treatment (only applicable where a patient is physically incapable of attending the rooms, and the equipment has to be transported to the patient)",R14.50,
3280,Consultation units for specialists in physical medicine when treatment is given (per treatment),R260.60,
3281,Ultrasonic therapy,R192.80,
3282,Shortwave diathermy,R192.80,
3284,Sensory nerve conduction studies,R598.50,
3285,Motor nerve conduction studies,R501.90,
3287,Spinal joint and ligament injection,R386.40,
3288,Epidural injection,R694.90,
3289,Multiple injections: First joint,R145.10,
3290,Multiple injections: Each additional joint,R86.80,
3291,Tendon or ligament injection,R173.80,
3292,Aspiration of joint or inter-articular injection,R173.80,
3293,Aspiration or injection of bursa or ganglion,R173.80,
3294,Paracervical (neck) nerve block (for pelvis refer to item 2389),R386.40,
3295,Paravertebral root block: Unilateral,R386.40,
3296,Paravertebral root block: Bilateral,R579.20,
3297,Manipulation of spine performed by a specialist in Physical Medicine,R270.10,
3298,Spinal traction,R115.90,
3299,Manipulation of large joints: Under general anaesthesia,R270.10,
3299a,Manipulation of large joints: Under general anaesthesia,R270.10,
3300,Manipulation of large joints: Without anaesthetic,,
3301,Muscle fatigue studies,R386.40,
3302,Strength duration curve per session,R202.60,
3303,Electromyography,"R1,448.20",
3304,"All other physical treatments carried out: Complete physical treatment: Specify treatment (For subsequent treatments by a general practitioner, for the same condition within 4 months after initial treatment: A fee for the treatment only, is applicable: See general rules L and M)",R192.80,
,SPECIAL MODIFIER: SECTION ON PHYSICAL TREATMENT,,
0077,"Physical treatment: When two separate areas are treated simultaneously for totally different conditions, such treatment shall be regarded as two treatments for which separate fees may be charged. (Only applicable if services are provided by a specialist in physical medicine)",,
5431,"Physical status modifier: Normal health patient, ASA 1: Add 0.00 anaesthetic units",,
5432,"Physical status modifier: A patient with mild systemic disease, ASA 2: Add 0,00 anaesthetic units",,
5436,"Physical status modifier: A declared brain-dead patient whose organs are being removed for donor purposes ASA 6: Add 0,00 anaesthetic units",,
19,Radiology,,
,Please note: The calculated amounts in this section (except for sections 19.9 and 19.11) are calculated according to the radiology unit values,,
,RULES GOVERNING THE SECTION RADIOLOGY,,
Y.,"DISCONTINUED 2016: Rule Y [Contrast material: Except where otherwise indicated, radiologists are entitled to charge for contrast material used] has been discontinued",,
Z.,DISCONTINUED 2016: Rule Z [No fee is subject to more than one reduction] has been discontinued,,
GG.,"Capturing and recording of examinations: Images from all radiological, ultrasound and magnetic resonance imaging procedures must be captured during every examination and a permanent record generated by means of film, paper, or magnetic media.  A report of the examination, including the findings and diagnostic comment, must be written and stored for five years",,
RR.,"The radiology section in this price list is not for use by registered specialist radiology practices (Pr No ""038"") or nuclear medicine practices (Pr No ""025""), but only for use by other specialist practices or general practitioners.
A separate radiology schedule is for the exclusive use of registered specialist radiology practices (Pr No ""038"") and nuclear medicine practices (Pr No ""025"").",,
,MODIFIERS GOVERNING THE SECTION,,
0080,Multiple examinations: Full Fee,,
0081,Repeat examinations: No reduction,,
0082,"Plus “+” Means that this item is complementary to a preceding item and is therefore not subject to reduction. The procedures marked with ""+"" must not be added to the units for the definitive item and must appear on a separate line on the account.",,
0083,"A reduction of 33,33% (1/3) in the fee will apply to radiological examinations as indicated in section 19: Radiology where hospital equipment is used",,
0084,"Charging for films and thermal paper by non-radiologist: in the case of radiological services rendered by non-radiologists where films, thermal paper or magnetic media are used, these media is charged for according to the film price of 2007, as compiled by the Radiological Society of South Africa (this list is available on request at radsoc@iafrica.com)",,
19.1,Skeleton,,
19.1.1,Skeleton: Limbs,,
3305,"Finger, toe",R224.00,
3309,"Smith-Petersen or equivalent control, in theatre","R1,376.30",
3311,"Stress studies, e.g, joint",R274.10,
3313,"Full length study, both legs",R551.10,
3315,Skeletal survey under 5 years,,
3317,Skeletal survey over 5 years,R995.60,
3319,Arthrography per joint,R547.70,
3320,Introduction of contrast medium or air: ADD,R490.80,
6500,Hand,R274.10,
6501,Wrist (specify region),R274.10,
6503,Scaphoid,R274.10,
6504,Radius and ulna,R274.10,
6505,Elbow,R274.10,
6506,Humerus,R274.10,
6507,Shoulder,R274.10,
6508,Acromio-Clavicula joint,R274.10,
6509,Clavicle,R274.10,
6510,Scapula,R274.10,
6511,Foot,R274.10,
6512,Ankle,R274.10,
6513,Calcaneus,R274.10,
6514,Tibia and fibula,,
6515,Knee,R274.10,
6516,Patella,R274.10,
6517,Femur,R274.10,
6518,Hip,R274.10,
6519,Sesamoid Bone,R274.10,
19.1.2,Skeleton: Spinal column,,
3321,"Per region, e.g. cervical, sacral, lumbar coccygeal, one region thoracic",R391.20,
3325,Stress studies,R391.20,
3329,Scoliosis studies,R747.30,
3331,Pelvis (Sacro-iliac or hip joints only to be added where an extra set of view is required),R391.20,
3333,Myelography: Lumbar,"R1,027.70",
3334,Myelography: Thoracic,R789.70,
3335,Myelography: Cervical,"R1,262.30",
3336,"Multiple (lumbar, thoracic, cervical): Same fee as for first segment (no additional introduction of contrast medium)",,
3344,Introduction of contrast medium,R665.40,
3345,Discography,"R1,230.50",
3347,Introduction of contrast medium per disc level: ADD,"R1,003.30",
19.1.3,Skeleton: Skull,,
3349,Skull studies,R558.30,
3351,Paranasal sinuses,R391.20,
3353,Facial bones and/or orbits,R448.00,
3355,Mandible,R334.30,
3357,Nasal bone,R277.20,
3359,Mastoid: Bilateral,,
3361,Teeth: One quadrant,R132.00,
3363,Teeth: Two quadrants,R224.00,
3365,Teeth: Full mouth,R391.20,
3366,Teeth: Rotation tomography of the teeth and jaws,R472.70,
3367,Teeth: Tempero-mandibular joints: Per side,R391.20,
3369,Teeth: Tomography: Per side,R391.20,
3371,Localisation of foreign body in the eye,R558.30,
3381,Ventriculography,R971.30,
3385,Post-nasal studies: Lateral neck,R224.00,
3387,Maxillo-facial cephalometry,R313.40,
3389,Dacrocystography,R391.20,
3391,For introduction of contrast medium: ADD,R391.20,
19.2,Alimentary tract,,
3393,Bowel washout: ADD,R170.40,
3395,Sialography (plus 80% for each additional gland),R452.20,
3397,Introduction of contrast medium (plus 80% for each additional gland: ADD),R391.20,
3399,Pharynx and oesophagus,R452.20,
3403,"Oesophagus, stomach and duodenum (control film of abdomen included) and limited follow through",R711.40,
3408,"Barium meal and dedicated gastro-intestinal tract follow through (including control film of the abdomen, oesophagus, duodenum, small bowel and colon)","R1,027.70",
3409,Barium enema (control film of abdomen included),R651.20,
3415,Biliary Tract: ERCP own equipment: Choledogram and/or pancreatography screening included,R828.40,
3416,Pancreas: ERCP hospital equipment: Choledogram and/or pancreatography screening included,R551.10,
,Note: For items 3415 and 3416: Endoscopy (see item 1778),,
3417,Gastric/oesophageal/duodenal intubation control,R210.10,
3419,Gastric/oesophageal intubation insertion of tube: ADD,R199.00,
3421,Duodenal intubation: Insertion of tube: ADD,R391.20,
19.3,Biliary tract,,
3425,Oral cholecystography,R558.30,
3427,Cholangiography: Intravenous,R782.20,
3431,Operative cholangiography: First series: ADD item 3607 only when the Radiologist attends personally in theatre,R747.30,
3433,Post operative: T-tube,R593.90,
3435,Introduction of contrast medium: ADD,R199.00,
3437,"Trans hepatic, percutaneous",R651.20,
3439,Introduction of contrast medium: ADD,"R1,177.10",
3441,Tomography of biliary tract: ADD,R334.30,
19.4,Chest,,
3443,Larynx (Tomography included),R444.40,
3445,Chest (item 3601 included),R334.30,
3447,Chest and cardiac studies (item 3601),R448.00,
3449,Ribs,,
3451,Sternum or sterno-clavicular joints,,
3453,Bronchography: Unilateral,R448.00,
3455,Bronchography: Bilateral,R785.90,
3461,Pleurography,,
3465,Laryngography,,
3467,For introduction of contrast medium: ADD,,
3468,Thoracic inlet,,
19.5,Abdomen,,
3477,"Control films of the Abdomen (not being part of examination for barium meal, barium enema, pyelogram, cholecystogram, cholangiogram etc.)",,
3479,Acute abdomen or equivalent studies,R558.30,
19.6,Urinary tract,,
3487,Excretory urogram: Control film included and bladder views before and after micturition (intravenous pyelogram) (item 0206 not applicable),R892.60,
3493,Waterload test: ADD,R433.90,
3497,Cystography only or urethrography only (retrograde),R686.40,
3499,Cysto-urethrography: Retrograde,"R1,134.30",
3503,Cysto-urethrography: Introduction of contrast medium,R132.00,
3505,Retrograde-prograde pyelography,R651.20,
3511,Aspiration renal cyst,R654.20,
19.7,Gynaecology and obstetrics,,
3515,Pregnancy,,
3517,Pelvimetry,,
3519,Hystero-salpingography,,
3521,Introduction of contrast medium: ADD,,
19.8,Vascular studies,,
,"The following rules are applicable to Section 19.8 (Vascular studies) and Section 19.14 (Interventional Radiological Procedures):

a.   The machine fee (items 3536 to 3550 includes the cost of the following:

i.   All runs (runs may not be billed for separately).
ii.  All film costs (modifier 0084 is not applicable).
iii  All fluoroscopy (item 3601 does not apply).
iv All minor consumables (defined as any item other than catheters, guidewires, introducer sets, specialised catheters, balloon catheters, stents, embolic agents, drugs and contrast media).

b.  The machine fee (items 3536 to 3550) may only be billed for as a once off fee per case per day by the owner of the equipment and is only applicable to radiology practices.

c.  If a procedure is performed by a non-radiologist together with a radiologist as a team, in a facility owned by the radiologist, each member of the team will fee at their respective full rates as per modifiers and the applicable items.

d.  If a procedure is performed by a non-radiologists and a radiologist as a team, in a facility not owned by the radiologist, modifiers 6301 and 6302 applies.

Please note : Modifier 0083 is not applicable to section 19.8 (Vascular Studies) and section 19.14 (Interventional Radiological Procedures)",,
,MODIFIER GOVERNING VASCULAR STUDIES,,
0086,Vascular groups: “Film series” and “Introduction of Contrast Media” are complementary and together constitute a single examination: neither fee is therefore subject to increase in terms of Modifier 0080: Multiple examinations,,
6300,"If a procedure lasts less than 30 minutes, only 50% of the machine fees for items 3536-3550 will be allowed (specify time of procedure on account)",,
6302,"When the procedure is performed by a non-radiologist, the fee will be reduced by 40% (i.e. 60% of the fee will be charged)",,
6303,"When a procedure is performed entirely by a non-radiologist in a facility owned by a radiologist, the radiologist owning the facility may charge 55% of the procedure units used. Modifier 6302 applies to the non radiologist performing the procedure",,
6305,"When multiple catheterisation procedures are used (items 3557, 3559, 3560, 3562) and an angiogram investigation is performed at each level, the unit value of each such multiple procedure will be reduced by 20,00 radiological units for each procedure after the initial catheterisation. The first catheterisation is charged at 100% of the unit value",,
19.8.1,Vascular studies: Film Series,,
,"Note: In the case of selective catheterisation of a branch of the aorta, the fee for catheterisation of the aorta is not added.",,
3545,Venography: Per limb,R587.10,
3551,Lymphangiogram per limb (global fee) including lymphatic catheterisation (no machine fee applicable),"R5,623.00",
3557,"Catheterisation aorta or vena cava, any level, any route, with aortogram/cavogram","R1,728.40",
3558,"Translumbar aortic puncture, with full study","R2,475.40",
3559,"Selective first order catheterisation, arterial or venous, with angiogram/venogram","R2,027.40",
3560,"Selective second order catheterisation, arterial or venous, with angiogram/ venogram","R2,326.10",
3562,"Selective third order catheterisation, arterial or venous, with angiogram/venogram","R2,603.40",
3564,Direct femoral arterial or venous or jugular venous puncture,"R1,323.20",
3566,"Guiding catheter placement, any site arterial or venous, for any intracranial procedure or anteriovenous malformation (AVM)","R3,051.60",
3569,"Intravascular pressure studies, arterial or venous, once off per case",R704.20,
3570,"Microcatheter insertion, any cranial vessel and/or pulmonary vessel, arterial or venous (including guiding catheter placement)","R4,651.90",
3572,"Transcatheter selective blood sampling, arterial or venous","R1,152.00",
3574,Spinal angiogram (global fee) including all selective catheterisations,"R17,071.10",
19.8.2,Vascular studies: Introduction of contrast medium,,
3563,Direct intravenous for limb,R262.90,
3575,Cut-downs for venography: ADD,R391.20,
19.9,Tomography and cinematography,,
,Please note: The calculated amounts in this section are calculated according to the computed tomography unit values,,
19.9.1,Tomography and cinematography: Computed Tomography,,
3592,"Where a fully digital C-arm portable x-ray unit, with angiography/interventional capability is used in hospital or theatre, per half hour",,
6403,CT limb uncontrasted,,
6404,CT limb with contrast only,,
6405,CT limb pre- AND post contrast,,
6406,CT joint uncontrasted,,
6407,CT joint with contrast only,,
6408,CT joint pre AND post contrast,,
6409,CT brain uncontrasted (including posterior fossa),,
6410,CT brain with contrast only (including posterior fossa),,
6411,CT brain pre AND post contrast (including posterior fossa),,
6412,"CT orbits complete study, axial OR coronal, uncontrasted",,
6413,"CT orbits complete study, axial AND coronal, uncontrasted",,
6414,"CT orbits complete study, axial OR coronal pre AND post contrast",,
6415,"CT orbits complete study, axial AND coronal pre AND post contrast",,
6416,CT paranasal sinuses limited study axial OR coronal,,
6417,CT paranasal sinuses limited study axial AND coronal,,
6418,"CT paranasal sinuses complete study, axial or coronal, uncontrasted",,
6419,"CT paranasal sinuses complete study, axial AND coronal, uncontrasted",,
